date,venue,bat_team,bowl_team,ball,overs,runs,runs_last_5,wickets_last_5,wickets,total
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,1.2,4,4,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,1.3,5,5,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,1.4,6,6,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,1.5,6,6,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,1.6,7,7,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,2.1,7,7,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,2.2,8,8,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,2.3,8,8,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,2.4,8,8,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,2.5,9,9,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,2.6,10,10,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,3.1,10,10,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,3.2,14,14,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,3.3,15,15,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,3.4,15,15,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,3.5,19,19,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,3.6,20,20,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,4.1,21,21,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,4.2,22,22,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,4.3,22,22,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,4.4,23,23,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,4.5,27,27,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,4.6,31,31,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,5.1,35,35,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,5.2,36,36,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,5.3,37,37,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,5.4,41,40,0,0,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,5.5,41,39,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,5.6,42,39,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,6.1,43,39,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,6.2,44,40,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,6.3,44,39,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,6.4,48,42,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,6.5,49,43,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,6.6,53,46,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,7.1,54,47,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,7.2,58,50,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,7.3,59,51,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,7.4,59,51,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,7.5,60,51,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,7.6,61,51,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,8.1,62,52,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,8.2,62,48,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,8.3,63,48,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,8.4,69,54,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,8.5,69,50,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,8.6,69,49,1,1,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,9.1,69,48,2,2,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,9.2,70,48,2,2,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,9.3,70,48,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,9.4,70,47,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,9.5,72,45,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,9.6,72,41,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,10.1,72,37,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,10.2,73,37,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,10.3,77,40,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,10.4,78,37,3,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,10.5,82,41,2,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,10.6,82,40,2,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,11.1,83,40,2,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,11.2,84,40,2,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,11.3,86,42,2,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,11.4,87,39,2,3,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,11.5,87,38,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,11.6,88,35,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,12.1,88,34,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,12.2,88,30,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,12.3,89,30,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,12.4,90,31,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,12.5,90,30,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,12.6,91,30,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,7,12.7,92,30,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,13.1,93,31,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,13.2,99,36,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,13.3,100,31,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,13.4,101,32,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,13.5,102,33,3,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,13.6,103,34,2,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,14.1,104,34,2,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,14.2,110,40,1,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,14.3,111,41,1,4,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,14.4,111,39,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,14.5,112,40,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,14.6,113,41,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,15.1,114,41,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,15.2,115,38,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,15.3,121,43,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,15.4,122,40,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,15.5,122,40,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,15.6,122,39,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,16.1,123,39,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,16.2,124,38,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,16.3,125,38,2,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,16.4,131,44,1,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,16.5,135,47,1,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,16.6,135,47,1,5,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,17.1,135,47,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,17.2,136,47,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,17.3,137,47,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,17.4,138,48,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,17.5,139,48,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,17.6,143,51,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,18.1,147,54,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,18.2,151,52,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,18.3,152,52,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,18.4,153,52,2,6,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,18.5,153,51,3,7,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,18.6,154,51,3,7,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,1,19.1,155,51,3,7,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,2,19.2,159,49,3,7,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,3,19.3,160,49,3,7,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,4,19.4,160,49,3,8,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,5,19.5,161,49,3,8,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,6,19.6,163,50,3,8,164
2020-02-22,"Gaddafi Stadium, Lahore",Multan Sultans,Islamabad United,7,19.7,164,50,3,8,164
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,0.1,0,0,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,2,0.2,0,0,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,3,0.3,4,4,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,4,0.4,8,8,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,0.5,9,9,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,0.6,9,9,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,1.1,13,13,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,2,1.2,13,13,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,3,1.3,13,13,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,4,1.4,13,13,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,1.5,14,14,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,1.6,15,15,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,7,1.7,19,19,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,2.1,19,19,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,2,2.2,23,23,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,3,2.3,25,25,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,4,2.4,26,26,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,2.5,26,26,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,2.6,26,26,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,3.1,30,30,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,2,3.2,30,30,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,3,3.3,30,30,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,4,3.4,30,30,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,3.5,31,31,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,3.6,31,31,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,4.1,31,31,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,2,4.2,31,31,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,3,4.3,31,31,0,0,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,4,4.4,31,31,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,4.5,31,31,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,4.6,35,35,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,5.1,36,36,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,2,5.2,36,36,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,3,5.3,37,33,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,4,5.4,38,30,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,5.5,38,29,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,5.6,40,31,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,6.1,41,28,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,2,6.2,42,29,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,3,6.3,43,30,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,4,6.4,43,30,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,6.5,44,30,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,6.6,45,30,1,1,156
2020-02-23,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,1,7.1,46,27,1,1,156
